artist_id,listener_id,comment_text,timestamp,platform
A0020,L17055,Such a soothing voice.,2024-11-28T06:08:15,instagram
A0020,L25847,Love this so much!,2024-11-10T17:50:43,instagram
A0020,L27188,Your songs are on repeat!,2024-08-06T12:31:04,spotify
A0021,L05392,Not my style.,2024-07-29T05:18:57,instagram
A0021,L14592,Amazing voice!,2024-11-02T12:49:08,spotify
A0021,L20311,Love this so much!,2024-10-02T00:56:41,instagram
A0021,L18664,Good song.,2024-11-16T02:01:44,instagram
A0021,L04274,Love from Pokhara!,2024-07-19T15:34:45,youtube
A0021,L00308,Nice.,2024-09-16T17:42:42,youtube
A0021,L14926,Love this so much!,2024-09-21T09:43:42,spotify
A0021,L13761,Such a soothing voice.,2024-11-22T11:36:48,instagram
A0021,L25094,Your songs are on repeat!,2025-01-06T00:06:20,instagram
A0021,L34439,Love from Pokhara!,2024-07-29T19:25:17,spotify
A0021,L20907,Pure talent.,2024-10-08T07:09:59,youtube
A0021,L05110,Love from Pokhara!,2024-10-14T11:11:57,instagram
A0021,L06831,Such a soothing voice.,2024-11-10T17:48:10,youtube
A0021,L09822,Such a soothing voice.,2024-10-11T13:18:07,spotify
A0021,L11616,Love this so much!,2024-11-22T00:58:34,instagram
A0021,L27133,So proud of you!,2024-09-03T10:09:56,instagram
A0021,L27372,Love this so much!,2024-12-16T23:53:26,instagram
A0021,L31730,Vocals could improve.,2024-12-01T06:18:24,instagram
A0021,L24070,Nice.,2024-08-28T13:45:16,spotify
A0021,L21387,Amazing voice!,2024-12-30T12:29:03,youtube
A0021,L20800,Such a soothing voice.,2024-10-17T19:45:44,youtube
A0021,L05184,Love from Pokhara!,2024-11-26T19:07:10,spotify
A0021,L17215,Nice.,2024-08-12T10:19:11,instagram
A0021,L21642,Did not enjoy this.,2024-09-22T09:52:24,instagram
A0021,L05530,Love this so much!,2024-11-16T23:53:51,spotify
A0021,L08866,Such a soothing voice.,2024-10-21T07:52:37,instagram
A0021,L28987,Too repetitive.,2024-11-29T11:44:18,spotify
A0021,L22981,Decent track.,2024-08-05T00:00:50,instagram
A0021,L15449,Pure talent.,2024-10-01T18:49:48,youtube
A0021,L21058,Love this so much!,2024-12-27T09:28:32,spotify
A0021,L29596,Not bad.,2024-12-19T17:03:06,spotify
A0021,L11895,Not bad.,2024-10-31T10:42:36,spotify
A0021,L24965,Not bad.,2024-08-13T19:41:35,instagram
A0021,L19278,Such a soothing voice.,2024-08-05T01:03:11,instagram
A0021,L33306,Vocals could improve.,2024-12-28T05:24:55,youtube
A0021,L29222,Nice.,2024-09-09T09:40:51,spotify
A0021,L08717,This song touches my heart.,2024-10-05T10:29:02,instagram
A0021,L14226,Amazing voice!,2024-12-25T08:24:51,spotify
A0021,L06974,So proud of you!,2024-11-16T18:59:24,spotify
A0021,L30235,Did not enjoy this.,2024-09-27T08:13:41,spotify
A0021,L18020,Pure talent.,2025-01-09T03:37:54,spotify
A0021,L29569,So proud of you!,2024-10-20T08:18:35,youtube
A0021,L10116,Such a soothing voice.,2024-10-22T00:20:48,spotify
A0021,L17251,Good song.,2024-09-08T01:29:19,instagram
A0021,L21263,Love from Pokhara!,2024-11-14T07:26:05,youtube
A0021,L25687,Nice.,2024-08-18T20:30:33,spotify
A0021,L15441,Your songs are on repeat!,2025-01-04T16:04:16,spotify
A0021,L08935,This song touches my heart.,2024-10-28T13:38:50,spotify
A0021,L26610,Your songs are on repeat!,2024-07-19T09:10:26,youtube
A0021,L16455,Amazing voice!,2024-12-14T12:22:14,youtube
A0021,L11754,Love this so much!,2024-10-20T22:07:16,youtube
A0021,L26623,Pure talent.,2025-01-03T06:57:58,youtube
A0021,L24229,Pure talent.,2024-09-19T11:46:34,spotify
A0021,L08287,Such a soothing voice.,2024-12-06T09:39:44,youtube
A0021,L22998,Amazing voice!,2024-12-02T17:30:07,instagram
A0021,L34618,Love this so much!,2024-07-22T02:58:44,spotify
A0021,L31900,Amazing voice!,2024-07-25T08:20:10,instagram
A0021,L25115,So proud of you!,2024-08-31T17:48:44,spotify
A0021,L34656,Such a soothing voice.,2024-11-20T02:51:30,instagram
A0021,L29525,Pure talent.,2024-08-25T20:58:08,spotify
A0021,L02974,Amazing voice!,2024-08-01T05:54:04,instagram
A0021,L21305,So proud of you!,2024-12-18T21:17:28,youtube
A0021,L08472,This song touches my heart.,2024-10-29T13:15:10,instagram
A0021,L16204,So proud of you!,2024-11-02T01:09:01,youtube
A0021,L30086,Such a soothing voice.,2024-08-18T19:57:03,spotify
A0021,L06069,Love from Pokhara!,2024-11-21T06:28:22,spotify
A0021,L29126,Such a soothing voice.,2024-08-18T09:58:30,youtube
A0021,L09344,Amazing voice!,2024-10-15T05:04:57,spotify
A0021,L08154,Nice.,2024-12-04T15:36:35,youtube
A0021,L08129,Amazing voice!,2024-11-30T20:08:07,spotify
A0021,L10946,Good song.,2024-11-28T15:13:08,youtube
A0021,L25072,Cool.,2024-09-16T08:31:30,youtube
A0021,L33122,This song touches my heart.,2024-11-25T04:17:57,youtube
A0021,L15004,Nice.,2025-01-05T21:02:17,spotify
A0021,L13955,Love from Pokhara!,2024-11-04T20:11:27,youtube
A0021,L28108,Amazing voice!,2024-09-17T20:26:03,spotify
A0021,L30332,Such a soothing voice.,2024-12-03T10:20:34,instagram
A0021,L04119,Such a soothing voice.,2025-01-11T09:00:40,spotify
A0021,L05357,Love from Pokhara!,2024-08-10T05:36:37,instagram
A0021,L32016,Such a soothing voice.,2024-11-27T12:04:48,youtube
A0021,L10996,So proud of you!,2024-07-28T17:06:23,spotify
A0021,L10057,This song touches my heart.,2024-10-11T13:27:44,spotify
A0021,L02481,This song touches my heart.,2024-10-06T20:28:49,spotify
A0021,L13703,Your songs are on repeat!,2024-11-18T11:33:25,spotify
A0021,L02556,This song touches my heart.,2024-10-18T07:33:49,youtube
A0021,L31924,This song touches my heart.,2024-09-29T20:26:44,instagram
A0021,L13362,Love this so much!,2024-09-24T11:57:28,instagram
A0021,L16437,Pure talent.,2024-12-19T09:25:59,spotify
A0021,L29500,Such a soothing voice.,2024-08-24T12:22:22,spotify
A0021,L14397,Love from Pokhara!,2024-10-31T01:08:02,youtube
A0021,L23496,Love this so much!,2024-12-07T23:03:01,youtube
A0021,L15891,Love this so much!,2024-11-10T08:28:26,spotify
A0021,L10079,Your songs are on repeat!,2024-12-16T21:33:44,spotify
A0021,L08977,Your songs are on repeat!,2024-09-09T19:11:02,spotify
A0021,L08139,So proud of you!,2024-11-22T08:16:47,spotify
A0021,L19779,Decent track.,2024-08-23T23:53:48,instagram
A0021,L33676,Did not enjoy this.,2024-12-09T12:42:56,instagram
A0021,L00899,Not bad.,2024-12-02T23:26:56,spotify
A0021,L20765,Amazing voice!,2024-10-26T11:58:50,instagram
A0021,L27530,Pure talent.,2024-12-26T16:30:47,youtube
A0022,L00819,Good song.,2025-01-08T15:33:15,spotify
A0022,L32693,So proud of you!,2024-08-08T07:39:58,spotify
A0022,L00871,Amazing voice!,2024-09-07T22:35:48,instagram
A0022,L05457,So proud of you!,2024-07-24T03:00:46,instagram
A0022,L17429,So proud of you!,2024-11-08T16:23:21,youtube
A0022,L13499,Pure talent.,2024-12-12T18:14:40,instagram
A0022,L14645,Amazing voice!,2024-10-01T12:30:53,instagram
A0022,L07183,Good song.,2024-10-08T18:36:29,spotify
A0022,L05580,This song touches my heart.,2024-08-26T18:38:04,instagram
A0022,L26154,This song touches my heart.,2024-12-27T17:12:35,youtube
A0022,L15088,Amazing voice!,2024-11-29T12:24:15,instagram
A0022,L24509,So proud of you!,2024-11-13T07:46:50,spotify
A0022,L02180,Amazing voice!,2024-08-25T19:06:43,youtube
A0022,L28911,So proud of you!,2024-08-12T01:33:58,youtube
A0022,L08690,Amazing voice!,2024-11-08T05:16:21,spotify
A0022,L25630,Vocals could improve.,2024-08-23T05:08:26,youtube
A0022,L26941,Not bad.,2024-12-14T14:50:05,youtube
A0022,L02976,So proud of you!,2025-01-05T11:32:46,spotify
A0022,L08220,Pure talent.,2024-08-12T05:50:05,instagram
A0022,L17949,Not bad.,2024-12-29T06:52:44,instagram
A0022,L16532,Your songs are on repeat!,2024-09-10T03:22:54,instagram
A0022,L26798,Vocals could improve.,2024-12-27T15:39:47,instagram
A0022,L06688,Your songs are on repeat!,2024-09-01T02:57:52,instagram
A0022,L30781,Not my style.,2024-10-27T19:27:59,spotify
A0022,L25366,Not my style.,2024-12-01T17:59:49,spotify
A0022,L21090,Love from Pokhara!,2024-12-12T08:49:55,spotify
A0022,L28467,This song touches my heart.,2024-09-13T19:15:12,youtube
A0022,L07315,Your songs are on repeat!,2024-08-26T20:41:04,youtube
A0022,L30595,Amazing voice!,2024-12-03T04:46:39,spotify
A0022,L28736,This song touches my heart.,2024-07-20T17:21:34,spotify
A0022,L31872,Such a soothing voice.,2024-10-14T00:49:03,youtube
A0022,L22206,Amazing voice!,2024-12-05T03:18:13,instagram
A0022,L29927,Good song.,2024-11-11T00:24:46,instagram
A0022,L16093,Amazing voice!,2024-07-18T12:45:25,instagram
A0022,L20835,This song touches my heart.,2024-11-03T12:19:06,youtube
A0022,L34903,Decent track.,2024-08-04T21:38:46,youtube
A0022,L16607,So proud of you!,2024-11-10T13:43:37,youtube
A0022,L12023,Did not enjoy this.,2024-12-07T21:17:10,youtube
A0022,L09758,So proud of you!,2024-08-15T13:23:51,spotify
A0022,L09570,Love this so much!,2024-12-24T15:09:01,youtube
A0022,L07467,Vocals could improve.,2024-09-17T05:46:23,instagram
A0022,L23585,Decent track.,2024-11-15T05:53:02,youtube
A0022,L12723,So proud of you!,2024-08-24T03:53:45,instagram
A0022,L04812,Did not enjoy this.,2024-09-27T10:06:19,youtube
A0022,L23106,Your songs are on repeat!,2024-09-12T08:44:36,instagram
A0022,L20307,Such a soothing voice.,2024-08-04T13:17:22,spotify
A0022,L25053,Your songs are on repeat!,2024-09-21T17:34:32,youtube
A0022,L16874,Could be better.,2024-10-10T14:41:39,spotify
A0022,L22893,Your songs are on repeat!,2024-10-11T10:11:51,spotify
A0022,L22070,Love from Pokhara!,2024-09-16T16:51:53,spotify
A0022,L28998,Vocals could improve.,2024-09-11T09:26:36,instagram
A0022,L25744,Pure talent.,2025-01-12T03:43:48,instagram
A0022,L07142,Such a soothing voice.,2024-12-13T10:29:08,youtube
A0022,L30870,Nice.,2024-11-29T07:11:54,spotify
A0022,L05748,Pure talent.,2024-10-25T08:15:38,youtube
A0022,L11614,Love this so much!,2024-10-12T18:34:21,spotify
A0022,L22141,This song touches my heart.,2024-12-06T02:03:12,instagram
A0022,L13773,Decent track.,2024-07-19T18:13:34,spotify
A0022,L00636,Did not enjoy this.,2024-12-31T02:21:08,spotify
A0022,L30959,Love from Pokhara!,2024-08-05T12:16:20,instagram
A0022,L04059,So proud of you!,2024-12-31T06:22:55,youtube
A0022,L09132,Amazing voice!,2024-07-31T03:21:55,instagram
A0022,L03996,Amazing voice!,2024-08-26T05:46:32,youtube
A0022,L05478,This song touches my heart.,2024-12-03T21:05:10,spotify
A0022,L04775,Amazing voice!,2024-12-31T09:27:03,youtube
A0022,L16930,So proud of you!,2024-09-26T13:59:47,spotify
A0022,L26229,Love from Pokhara!,2024-09-23T02:37:41,spotify
A0022,L26736,Pure talent.,2024-08-04T22:34:20,spotify
A0022,L13980,Amazing voice!,2024-12-20T21:05:57,instagram
A0022,L09466,Love this so much!,2024-12-24T10:27:31,youtube
A0022,L26763,Love this so much!,2024-11-12T06:06:33,spotify
A0022,L02683,Love this so much!,2024-09-12T21:39:09,instagram
A0022,L22732,So proud of you!,2024-11-17T20:26:16,youtube
A0022,L15443,Amazing voice!,2024-12-27T06:08:20,spotify
A0022,L13988,Amazing voice!,2024-12-12T09:42:10,spotify
A0022,L15061,Such a soothing voice.,2024-12-20T13:40:46,instagram
A0022,L19186,Love from Pokhara!,2024-08-22T05:42:11,spotify
A0022,L24618,Amazing voice!,2024-12-08T19:22:18,youtube
A0022,L26628,Not bad.,2024-08-22T18:40:51,spotify
A0022,L21910,This song touches my heart.,2024-08-23T17:42:43,instagram
A0022,L32205,Good song.,2024-07-23T05:14:47,spotify
A0022,L22580,Cool.,2024-08-31T18:04:19,instagram
A0022,L23279,Your songs are on repeat!,2024-08-30T05:38:30,instagram
A0022,L26916,Amazing voice!,2024-12-11T19:15:34,instagram
A0022,L24003,So proud of you!,2024-09-06T10:18:59,youtube
A0022,L16191,Good song.,2024-08-10T08:11:52,spotify
A0022,L29639,Love this so much!,2024-11-07T05:23:43,spotify
A0022,L16714,Not my style.,2024-10-22T06:17:06,youtube
A0022,L10493,Love this so much!,2024-10-29T05:20:38,instagram
A0022,L03860,Such a soothing voice.,2024-08-17T18:55:54,youtube
A0022,L14935,So proud of you!,2024-12-20T20:36:17,instagram
A0022,L11962,Love from Pokhara!,2024-10-10T12:08:37,spotify
A0022,L21969,This song touches my heart.,2024-11-30T05:30:25,spotify
A0022,L23407,Such a soothing voice.,2024-12-25T05:29:50,spotify
A0022,L32908,Cool.,2024-12-11T00:52:30,instagram
A0022,L24006,Amazing voice!,2024-10-14T04:03:37,spotify
A0022,L26034,Love this so much!,2024-10-05T13:05:50,spotify
A0022,L04756,Pure talent.,2024-09-13T14:22:50,instagram
A0022,L32935,Amazing voice!,2024-11-18T00:42:38,spotify
A0022,L11130,Such a soothing voice.,2024-12-24T07:03:43,youtube
A0023,L28669,Pure talent.,2024-07-30T07:34:33,instagram
A0023,L19643,Your songs are on repeat!,2024-10-11T21:08:33,spotify
A0023,L13587,This song touches my heart.,2024-10-29T19:58:57,youtube
A0023,L30269,Amazing voice!,2024-09-30T04:28:27,spotify
A0023,L26312,Your songs are on repeat!,2024-11-12T02:59:02,instagram
A0023,L32154,So proud of you!,2024-09-08T20:43:15,youtube
A0023,L08497,Love this so much!,2024-11-03T02:53:11,instagram
A0023,L21987,Did not enjoy this.,2025-01-08T08:04:12,instagram
A0023,L23138,Amazing voice!,2024-09-27T20:24:46,spotify
A0023,L05836,Love from Pokhara!,2024-12-22T04:05:28,spotify
A0023,L04175,Your songs are on repeat!,2024-08-06T15:31:57,instagram
A0023,L03513,Amazing voice!,2024-12-03T23:33:05,youtube
A0023,L25121,Vocals could improve.,2024-08-06T09:57:36,instagram
A0023,L02317,Could be better.,2024-12-03T11:37:10,instagram
A0023,L04293,Amazing voice!,2024-12-04T00:58:33,youtube
A0023,L21236,Pure talent.,2024-12-20T05:03:20,instagram
A0023,L24453,Amazing voice!,2024-11-05T20:49:36,youtube
A0023,L31830,Your songs are on repeat!,2024-09-12T05:06:20,instagram
A0023,L15622,Not bad.,2024-10-19T12:03:52,youtube
A0023,L17093,Love from Pokhara!,2024-10-21T22:59:46,youtube
A0023,L25096,Not bad.,2024-08-19T23:30:28,spotify
A0023,L28037,So proud of you!,2024-11-10T23:00:17,spotify
A0023,L19467,Pure talent.,2024-07-21T14:20:31,spotify
A0023,L18224,Love this so much!,2024-09-30T23:15:42,instagram
A0023,L07963,Love from Pokhara!,2024-12-04T22:25:44,spotify
A0023,L27760,Pure talent.,2024-11-16T23:44:55,spotify
A0023,L31508,Amazing voice!,2024-10-25T06:46:54,instagram
A0023,L04482,So proud of you!,2024-11-14T11:57:35,youtube
A0023,L14495,Love this so much!,2024-09-15T12:17:02,spotify
A0023,L14014,Love this so much!,2024-12-23T23:18:49,youtube
A0023,L17416,Amazing voice!,2024-07-28T20:07:04,spotify
A0023,L01970,Pure talent.,2024-11-13T23:42:55,youtube
A0023,L06352,Love from Pokhara!,2024-08-13T12:44:36,spotify
A0023,L16514,Such a soothing voice.,2024-07-28T11:46:36,youtube
A0023,L32579,This song touches my heart.,2024-09-02T17:37:54,instagram
A0023,L28220,Not bad.,2024-09-03T04:29:52,spotify
A0023,L30874,Love from Pokhara!,2024-11-12T14:51:22,spotify
A0023,L33274,Such a soothing voice.,2024-11-23T03:00:14,instagram
A0023,L10153,Pure talent.,2024-07-25T14:48:39,instagram
A0023,L33086,Not bad.,2024-09-21T00:15:08,instagram
A0023,L08668,Love this so much!,2024-09-02T02:26:51,instagram
A0023,L10922,This song touches my heart.,2024-12-02T11:25:07,spotify
A0023,L00843,So proud of you!,2024-09-23T21:12:06,spotify
A0023,L21816,Love from Pokhara!,2024-11-29T04:26:12,youtube
A0023,L22057,Amazing voice!,2024-10-04T02:03:05,spotify
A0023,L10132,Too repetitive.,2024-11-03T09:39:43,instagram
A0023,L22458,Love from Pokhara!,2024-10-02T03:27:32,youtube
A0023,L29475,Such a soothing voice.,2024-12-11T13:18:57,spotify
A0023,L33561,Nice.,2024-10-20T17:39:53,youtube
A0023,L25164,So proud of you!,2024-09-11T15:09:11,youtube
A0023,L04854,Could be better.,2024-07-20T08:28:39,spotify
A0023,L08537,This song touches my heart.,2024-11-09T10:43:36,spotify
A0023,L30787,Good song.,2024-08-29T13:40:45,spotify
A0023,L23213,Could be better.,2024-12-01T04:47:10,instagram
A0023,L34865,Could be better.,2024-08-25T11:46:53,spotify
A0023,L04627,Love from Pokhara!,2024-08-21T18:20:04,youtube
A0023,L21208,So proud of you!,2025-01-12T10:06:03,spotify
A0023,L11507,Such a soothing voice.,2024-08-26T10:15:31,youtube
A0023,L10230,Pure talent.,2024-12-21T18:57:16,spotify
A0023,L15115,Pure talent.,2024-09-29T18:29:17,instagram
A0023,L00537,Love this so much!,2024-12-18T16:53:20,instagram
A0023,L12148,Good song.,2024-12-08T18:56:57,youtube
A0023,L01855,Too repetitive.,2024-09-12T22:02:26,spotify
A0023,L30277,Love this so much!,2024-07-26T18:20:51,youtube
A0023,L21308,Did not enjoy this.,2024-09-23T11:44:01,youtube
A0023,L18822,Love from Pokhara!,2024-11-27T18:58:59,instagram
A0023,L09114,Pure talent.,2024-12-08T16:41:59,spotify
A0023,L00558,Amazing voice!,2024-08-22T10:05:05,youtube
A0023,L29607,Amazing voice!,2024-07-22T01:22:54,spotify
A0023,L30361,This song touches my heart.,2024-08-20T23:59:29,spotify
A0023,L10452,So proud of you!,2024-12-28T20:38:03,spotify
A0023,L24533,Vocals could improve.,2024-12-26T16:31:49,spotify
A0023,L05423,Amazing voice!,2024-09-07T23:20:55,instagram
A0023,L14310,So proud of you!,2024-08-26T12:51:46,youtube
A0023,L21974,Pure talent.,2024-09-18T12:55:58,spotify
A0023,L21865,Pure talent.,2025-01-05T12:10:36,instagram
A0023,L32226,Such a soothing voice.,2024-09-07T13:35:27,youtube
A0023,L34065,Your songs are on repeat!,2024-12-17T23:25:42,spotify
A0023,L13197,Your songs are on repeat!,2024-08-28T20:02:10,youtube
A0023,L03438,Not my style.,2024-09-16T03:21:37,spotify
A0023,L15215,So proud of you!,2024-11-08T19:20:05,spotify
A0023,L15203,Such a soothing voice.,2024-11-24T06:11:34,youtube
A0023,L23533,Your songs are on repeat!,2025-01-04T02:14:36,instagram
A0023,L04702,Love this so much!,2024-12-22T22:28:17,spotify
A0023,L04086,Your songs are on repeat!,2024-10-30T06:18:33,instagram
A0023,L09683,Decent track.,2025-01-01T23:39:02,instagram
A0023,L12239,Love from Pokhara!,2024-08-30T19:40:46,spotify
A0023,L23529,So proud of you!,2024-07-31T11:08:46,instagram
A0023,L27851,Love from Pokhara!,2024-12-22T13:57:29,instagram
A0023,L09512,Your songs are on repeat!,2024-10-13T11:00:45,spotify
A0023,L00653,Pure talent.,2024-08-09T18:40:25,instagram
A0023,L19789,Pure talent.,2024-08-14T10:05:33,spotify
A0023,L07954,Love this so much!,2024-09-22T03:38:07,spotify
A0023,L22144,Not bad.,2024-11-18T15:51:30,youtube
A0023,L01856,Your songs are on repeat!,2024-10-28T12:44:24,spotify
A0023,L08647,So proud of you!,2024-08-20T13:20:18,spotify
A0023,L07059,Decent track.,2024-09-24T01:32:17,instagram
A0023,L27576,Decent track.,2024-12-02T21:38:19,youtube
A0023,L22219,Vocals could improve.,2024-11-07T23:02:40,instagram
A0023,L33558,Amazing voice!,2024-10-05T00:34:54,youtube
A0024,L32598,This song touches my heart.,2024-12-31T13:31:15,youtube
A0024,L12104,Such a soothing voice.,2024-12-19T07:38:25,instagram
A0024,L09031,So proud of you!,2024-10-23T14:27:39,spotify
A0024,L08213,Pure talent.,2024-09-20T15:40:26,youtube
A0024,L18810,Your songs are on repeat!,2024-08-18T12:20:56,youtube
A0024,L04569,Love from Pokhara!,2024-09-05T01:11:52,instagram
A0024,L27834,So proud of you!,2024-07-25T18:15:47,youtube
A0024,L20619,Love this so much!,2024-10-08T00:40:14,youtube
A0024,L24079,So proud of you!,2024-08-23T17:00:11,spotify
A0024,L21783,Pure talent.,2024-10-28T20:22:32,youtube
A0024,L03436,Amazing voice!,2024-09-10T12:20:56,instagram
A0024,L24712,Nice.,2024-10-28T21:20:29,spotify
A0024,L27336,Such a soothing voice.,2024-09-04T23:21:43,spotify
A0024,L27382,Not bad.,2024-09-30T13:38:15,youtube
A0024,L13620,Did not enjoy this.,2024-10-06T01:14:00,spotify
A0024,L16817,Such a soothing voice.,2024-09-08T00:46:08,youtube
A0024,L28280,Such a soothing voice.,2024-11-24T17:56:17,spotify
A0024,L05062,Amazing voice!,2024-10-27T02:21:17,instagram
A0024,L02658,So proud of you!,2024-07-26T11:47:18,youtube
A0024,L29285,Love from Pokhara!,2024-12-21T21:58:45,youtube
A0024,L02999,Amazing voice!,2024-12-21T12:12:51,instagram
A0024,L28419,Your songs are on repeat!,2024-09-07T19:19:39,youtube
A0024,L26527,So proud of you!,2025-01-03T16:28:21,youtube
A0024,L09111,Vocals could improve.,2024-08-05T02:08:39,instagram
A0024,L30169,Such a soothing voice.,2025-01-03T08:59:18,spotify
A0024,L14898,Not my style.,2024-09-11T12:01:45,youtube
A0024,L33856,This song touches my heart.,2024-10-19T04:05:20,instagram
A0024,L12496,Could be better.,2025-01-07T23:10:24,instagram
A0024,L21991,Love from Pokhara!,2024-11-03T18:46:45,instagram
A0024,L04419,Decent track.,2024-09-18T11:35:18,spotify
A0024,L17563,Love from Pokhara!,2024-08-16T14:08:32,youtube
A0024,L10468,Such a soothing voice.,2024-08-29T09:53:09,youtube
A0024,L34885,Not my style.,2024-08-18T15:08:25,spotify
A0024,L01316,Love from Pokhara!,2024-07-19T15:13:58,spotify
A0024,L20111,Nice.,2025-01-09T02:43:08,instagram
A0024,L13987,Love from Pokhara!,2024-10-20T15:00:12,youtube
A0024,L02134,Love this so much!,2024-12-23T18:59:29,instagram
A0024,L02791,Amazing voice!,2024-09-25T22:51:21,spotify
A0024,L07682,Love from Pokhara!,2024-10-22T23:40:02,youtube
A0024,L29346,Cool.,2024-10-18T17:41:50,spotify
A0024,L07774,Love this so much!,2024-11-29T23:57:38,instagram
A0024,L31553,Pure talent.,2024-11-18T22:00:10,instagram
A0024,L25101,Your songs are on repeat!,2024-12-06T19:04:58,youtube
A0024,L03824,Amazing voice!,2024-09-06T08:20:08,youtube
A0024,L08649,Did not enjoy this.,2024-08-24T23:13:19,instagram
A0024,L02103,Your songs are on repeat!,2024-09-11T01:03:11,instagram
A0024,L05839,Such a soothing voice.,2024-08-15T03:10:29,instagram
A0024,L02304,Not my style.,2024-09-23T02:20:43,spotify
A0024,L33731,Your songs are on repeat!,2024-09-05T18:48:35,youtube
A0024,L29338,Pure talent.,2024-07-19T07:08:14,instagram
A0024,L16872,So proud of you!,2024-09-17T03:40:49,instagram
A0024,L21968,Decent track.,2024-08-09T04:57:09,spotify
A0024,L15495,Such a soothing voice.,2024-08-11T18:54:47,spotify
A0024,L15109,This song touches my heart.,2025-01-06T06:17:21,spotify
A0024,L04062,Such a soothing voice.,2024-09-10T16:40:32,instagram
A0024,L33087,Pure talent.,2024-10-03T15:39:06,youtube
A0024,L20350,Your songs are on repeat!,2024-09-16T21:38:23,youtube
A0024,L06536,Decent track.,2024-08-25T00:32:20,instagram
A0024,L34624,Love from Pokhara!,2024-08-04T12:32:23,youtube
A0024,L16536,Not bad.,2024-10-26T12:47:16,spotify
A0024,L20910,Pure talent.,2024-08-20T11:27:58,spotify
A0024,L22622,Pure talent.,2024-11-20T00:52:40,instagram
A0024,L25402,Amazing voice!,2024-10-03T04:42:25,spotify
A0024,L02263,Not bad.,2024-10-15T05:01:06,instagram
A0024,L33488,Pure talent.,2024-11-15T15:38:25,instagram
A0024,L18381,Cool.,2024-09-16T22:50:45,youtube
A0024,L33223,Such a soothing voice.,2024-10-27T06:04:24,instagram
A0024,L04014,Your songs are on repeat!,2025-01-02T21:26:30,youtube
A0024,L22622,Nice.,2024-10-30T01:46:34,spotify
A0024,L12425,Such a soothing voice.,2024-09-13T04:16:21,instagram
A0024,L25669,Amazing voice!,2024-11-15T10:34:09,youtube
A0024,L29155,Love this so much!,2024-08-03T23:47:23,spotify
A0024,L20025,Your songs are on repeat!,2024-11-29T17:36:35,instagram
A0024,L32630,Pure talent.,2025-01-03T09:02:33,youtube
A0024,L01580,Amazing voice!,2024-08-11T11:26:07,instagram
A0024,L03322,Your songs are on repeat!,2024-12-14T13:31:32,youtube
A0024,L31033,Such a soothing voice.,2024-10-30T11:15:44,youtube
A0024,L21110,Amazing voice!,2024-07-28T10:47:00,instagram
A0024,L34711,Pure talent.,2024-09-21T05:52:39,instagram
A0024,L21309,Your songs are on repeat!,2024-11-05T10:39:40,spotify
A0024,L32336,Such a soothing voice.,2024-12-20T13:22:38,instagram
A0024,L14933,Love this so much!,2024-08-20T01:19:47,youtube
A0024,L29341,Your songs are on repeat!,2024-10-22T04:36:14,instagram
A0024,L17520,So proud of you!,2025-01-04T23:41:05,youtube
A0024,L29317,Amazing voice!,2024-12-18T10:54:09,youtube
A0024,L09892,Pure talent.,2024-12-28T00:09:08,youtube
A0024,L33272,Love this so much!,2024-08-07T21:47:34,spotify
A0024,L31355,Nice.,2024-07-18T08:13:11,instagram
A0024,L33450,This song touches my heart.,2024-07-30T11:09:04,youtube
A0024,L17797,Too repetitive.,2025-01-08T20:28:22,spotify
A0024,L18287,So proud of you!,2024-10-18T13:22:56,spotify
A0024,L32111,So proud of you!,2024-12-09T23:15:57,spotify
A0024,L14988,Nice.,2024-09-24T23:15:34,instagram
A0024,L30175,Pure talent.,2024-12-14T23:12:25,spotify
A0024,L12392,This song touches my heart.,2024-08-08T20:05:17,instagram
A0024,L34690,So proud of you!,2024-08-26T00:17:41,spotify
A0024,L13924,Cool.,2024-10-09T06:54:38,instagram
A0024,L11973,Your songs are on repeat!,2024-08-01T22:29:55,instagram
A0024,L22078,Love this so much!,2024-11-23T03:49:21,instagram
A0024,L28667,Such a soothing voice.,2024-10-31T14:50:12,spotify
A0025,L09037,So proud of you!,2024-09-05T18:36:20,instagram
A0025,L32114,Pure talent.,2024-10-21T23:07:18,instagram
A0025,L17711,Good song.,2024-08-23T21:05:44,spotify
A0025,L25400,Not bad.,2024-10-04T09:21:21,spotify
A0025,L26454,Your songs are on repeat!,2024-08-27T13:11:56,youtube
A0025,L08348,Pure talent.,2024-08-01T10:04:22,spotify
A0025,L14164,Love from Pokhara!,2024-12-24T20:57:50,youtube
A0025,L15119,So proud of you!,2024-11-22T06:32:47,youtube
A0025,L10833,Nice.,2024-09-30T08:57:46,youtube
A0025,L09500,Amazing voice!,2024-08-29T00:12:16,youtube
A0025,L28560,Love this so much!,2024-11-13T14:49:05,youtube
A0025,L24073,Amazing voice!,2024-07-27T15:36:19,spotify
A0025,L15045,Did not enjoy this.,2024-09-13T05:19:35,spotify
A0025,L30233,So proud of you!,2024-08-21T17:15:21,spotify
A0025,L01029,So proud of you!,2024-10-16T15:38:51,spotify
A0025,L32457,Could be better.,2024-10-09T09:50:58,youtube
A0025,L19010,Love from Pokhara!,2024-09-20T00:23:17,instagram
A0025,L12599,Pure talent.,2024-09-22T12:21:33,youtube
A0025,L31242,Good song.,2024-12-30T01:18:48,spotify
